Wall time,Step,Value
1715459618.803274,8192,0.611053466796875
1715459622.664269,16384,0.5051373839378357
1715459626.535879,24576,0.539337158203125
1715459630.395587,32768,0.5162269473075867
1715459634.214143,40960,0.5668025612831116
1715459637.982789,49152,0.6722451448440552
1715459641.763924,57344,0.8710751533508301
1715459645.6277602,65536,0.9193164706230164
1715459649.399384,73728,0.9171367287635803
1715459653.199622,81920,0.9129130840301514
1715459657.132438,90112,0.9248183965682983
1715459660.858193,98304,0.9449628591537476
1715459664.723499,106496,0.9447695016860962
1715459668.408125,114688,0.9541298747062683
1715459672.135395,122880,0.9676299095153809
1715459675.8448682,131072,0.9711191654205322
1715459679.6019049,139264,0.9689746499061584
1715459683.6002939,147456,0.9670586585998535
1715459687.414987,155648,0.9708027243614197
1715459691.149863,163840,0.9726747870445251
1715459694.996193,172032,0.9627870917320251
1715459698.7430341,180224,0.9732372760772705
1715459702.5246432,188416,0.9767705202102661
1715459706.265602,196608,0.9748104810714722
1715459710.003165,204800,0.9753378629684448
