Wall time,Step,Value
1715444761.086506,8192,0.3487394452095032
1715444765.451497,16384,0.3685687184333801
1715444769.777736,24576,0.5056501626968384
1715444774.127176,32768,0.5035520792007446
1715444778.3777852,40960,0.5508427619934082
1715444782.698227,49152,0.7214697599411011
1715444786.98205,57344,0.8839248418807983
1715444791.245107,65536,0.8952959179878235
1715444795.47717,73728,0.9241523742675781
1715444799.724172,81920,0.9384765625
1715444803.991318,90112,0.9471426010131836
1715444808.2944572,98304,0.9617499709129333
1715444812.559592,106496,0.9639999866485596
1715444817.0347571,114688,0.9548330307006836
1715444821.436625,122880,0.9700644612312317
1715444825.8097868,131072,0.9741250276565552
1715444830.008109,139264,0.9765155911445618
1715444834.23941,147456,0.9755927920341492
1715444838.4611359,155648,0.9751972556114197
1715444842.68466,163840,0.976629912853241
1715444846.8853161,172032,0.9772450923919678
1715444851.1025002,180224,0.9744765758514404
1715444855.359343,188416,0.9734131097793579
1715444859.6148438,196608,0.9765771627426147
1715444863.831666,204800,0.978458046913147
