Wall time,Step,Value
1715392695.1983347,400,92.0
1715392695.480939,800,96.0
1715392695.7741811,1200,97.33333587646484
1715392696.0623424,1600,98.0
1715392696.3274245,2000,98.4000015258789
1715392696.6017857,2400,95.91666412353516
1715392696.885729,2800,95.28571319580078
1715392697.202422,3200,95.875
1715392697.4792964,3600,96.33333587646484
1715392697.7775977,4000,96.69999694824219
1715392698.0566742,4400,96.4772720336914
1715392698.3730524,4800,96.77083587646484
1715392698.600538,5112,95.94230651855469
1715392698.9344652,5512,96.23213958740234
1715392699.181547,5856,95.19999694824219
1715392699.509981,6256,94.453125
1715392699.7133093,6516,94.22058868408203
1715392700.1024299,6916,94.54166412353516
1715392700.3806171,7316,94.82894897460938
1715392700.6782873,7716,95.0875015258789
1715392700.972687,8116,95.32142639160156
1715392701.2390864,8488,95.05681610107422
1715392701.5008566,8856,94.63043212890625
1715392701.7857084,9256,94.85416412353516
1715392702.0345693,9616,94.4000015258789
1715392702.3492508,10016,94.72000122070312
1715392702.6594238,10416,94.72000122070312
1715392702.9749289,10816,94.72000122070312
1715392703.2773764,11216,94.72000122070312
1715392703.5569887,11600,93.9800033569336
1715392703.876913,12000,94.63999938964844
1715392704.0177627,12176,94.27999877929688
1715392704.2681277,12500,92.3499984741211
1715392704.4942448,12816,91.41999816894531
1715392704.6291966,13004,90.48999786376953
1715392704.979669,13404,90.72000122070312
1715392705.3142958,13804,90.72000122070312
1715392705.6423244,14204,90.94999694824219
1715392705.9677353,14604,90.94999694824219
1715392706.2529893,14960,90.87999725341797
1715392706.5709763,15352,90.83999633789062
1715392706.8276968,15680,90.94000244140625
1715392707.0465293,15944,90.5999984741211
1715392707.4058268,16344,90.5999984741211
1715392707.6837,16688,89.69999694824219
1715392708.1192214,17088,89.69999694824219
1715392708.3923128,17392,88.5999984741211
1715392708.7494779,17792,88.9800033569336
1715392709.0043902,18080,88.19999694824219
1715392709.3642156,18480,88.62000274658203
1715392709.724527,18880,88.62000274658203
1715392710.0654767,19280,88.62000274658203
1715392710.3149476,19572,88.29000091552734
1715392710.6757157,19972,88.19000244140625
1715392711.0347877,20372,88.93000030517578
1715392711.4075415,20772,88.08000183105469
1715392711.6220057,21016,88.30000305175781
1715392711.962004,21416,90.2300033569336
1715392712.3187418,21816,90.19999694824219
1715392712.6752734,22216,91.12999725341797
1715392713.043585,22616,91.12999725341797
1715392713.408309,23016,91.12999725341797
1715392713.8717139,23416,91.1500015258789
1715392714.2289743,23816,91.1500015258789
1715392714.573157,24216,91.98999786376953
1715392714.9151025,24616,92.69999694824219
1715392715.1397388,24876,92.27999877929688
1715392715.4056363,25176,91.70999908447266
1715392715.7637444,25576,91.70999908447266
1715392716.0091965,25852,92.16000366210938
1715392716.350614,26196,90.95999908447266
1715392716.546088,26420,91.04000091552734
1715392716.8911307,26820,91.25
1715392717.227377,27220,91.16000366210938
1715392717.560029,27620,91.4000015258789
1715392717.8821852,28020,91.4000015258789
1715392717.935171,28084,89.44000244140625
1715392718.2313259,28484,89.7699966430664
1715392718.5484855,28884,89.87000274658203
1715392718.8885465,29284,89.87000274658203
1715392719.216502,29672,89.75
1715392719.543079,30072,90.2300033569336
1715392719.9710608,30472,90.2300033569336
1715392720.3401942,30872,91.19000244140625
1715392720.685785,31228,90.20999908447266
1715392721.0573888,31604,89.22000122070312
1715392721.525562,32004,89.22000122070312
1715392721.7398624,32240,88.94000244140625
1715392722.0993211,32640,88.94000244140625
1715392722.476249,33040,88.94000244140625
1715392722.7300396,33308,88.61000061035156
1715392723.0858257,33708,88.37999725341797
1715392723.4642746,34108,89.29000091552734
1715392723.776873,34428,88.79000091552734
1715392724.1544042,34828,89.23999786376953
1715392724.5410888,35228,90.44000244140625
1715392724.9191084,35628,91.87999725341797
1715392725.3211188,36016,90.91000366210938
1715392725.7058923,36416,91.77999877929688
1715392726.1861312,36816,91.77999877929688
1715392726.571758,37216,91.77999877929688
1715392726.8935854,37560,93.56999969482422
1715392727.2403054,37928,92.91999816894531
1715392727.587595,38328,92.91999816894531
1715392727.9532504,38728,92.91999816894531
1715392728.1316698,38908,92.91999816894531
1715392728.4677124,39308,92.91999816894531
1715392728.8131797,39708,92.91999816894531
1715392729.1399865,40108,92.91999816894531
1715392729.5139809,40508,93.9000015258789
1715392729.8849046,40900,93.91999816894531
1715392730.3110492,41300,93.91999816894531
1715392730.6005673,41616,94.12999725341797
1715392730.9854763,42016,94.12999725341797
1715392731.3370597,42416,94.12999725341797
1715392731.6831493,42816,93.79000091552734
1715392732.0699606,43216,94.72000122070312
1715392732.426223,43616,94.72000122070312
1715392732.7312353,43952,94.54000091552734
1715392733.1003773,44352,94.54000091552734
1715392733.3607216,44616,93.91000366210938
1715392733.7296274,45016,93.62000274658203
1715392734.11833,45416,94.58999633789062
1715392734.4876478,45816,94.58999633789062
1715392734.8686125,46216,94.58999633789062
1715392735.1914268,46564,92.98999786376953
1715392735.3600082,46748,92.4000015258789
1715392735.6487222,47044,92.06999969482422
1715392736.0058565,47416,91.11000061035156
1715392736.4068868,47816,91.11000061035156
1715392736.7851076,48216,92.08000183105469
1715392737.1677835,48616,92.08000183105469
1715392737.3415885,48788,90.12999725341797
1715392737.5830462,49020,88.16999816894531
1715392738.0105267,49372,87.77999877929688
1715392738.3808484,49772,88.75
1715392738.7322652,50116,87.7699966430664
1715392739.143082,50516,88.1500015258789
1715392739.5309596,50916,88.1500015258789
1715392739.9200912,51316,88.1500015258789
1715392740.162019,51572,87.83000183105469
1715392740.5298533,51972,87.83000183105469
1715392740.925995,52372,87.83000183105469
1715392741.3157442,52772,88.51000213623047
1715392741.5154164,53004,86.97000122070312
1715392741.8741817,53376,86.75
1715392742.2494516,53776,87.04000091552734
1715392742.610208,54176,87.04000091552734
1715392743.0023284,54576,87.04000091552734
1715392743.2622106,54792,86.06999969482422
1715392743.687292,55192,87.66999816894531
1715392744.087612,55592,88.43000030517578
1715392744.4338243,55972,88.66999816894531
1715392744.7861207,56336,88.95999908447266
1715392745.100017,56692,87.98999786376953
1715392745.4782465,57092,87.9000015258789
1715392745.8316214,57492,87.9000015258789
1715392745.9203072,57592,88.87999725341797
1715392746.2745075,57936,89.22000122070312
1715392746.4657786,58144,87.83000183105469
1715392746.8389318,58424,86.88999938964844
1715392747.2025359,58824,87.87000274658203
1715392747.55087,59224,87.87000274658203
1715392747.8319786,59548,87.04000091552734
1715392748.1323714,59948,86.30000305175781
1715392748.227064,60064,85.5
1715392748.5332441,60464,85.05000305175781
1715392748.7742627,60748,83.43000030517578
1715392749.0868661,61148,83.43000030517578
1715392749.4039707,61548,84.97000122070312
1715392749.6976924,61948,85.81999969482422
1715392749.920611,62232,85.02999877929688
1715392750.1512775,62544,84.13999938964844
1715392750.2785316,62700,81.7300033569336
1715392750.5372298,63032,81.75
1715392750.6228247,63148,80.16999816894531
1715392750.9228258,63520,79.19999694824219
1715392751.238914,63912,79.0999984741211
1715392751.497775,64244,79.02999877929688
1715392751.7491748,64516,79.08000183105469
1715392752.0178668,64804,78.48999786376953
1715392752.265146,65120,77.52999877929688
1715392752.3594677,65220,75.7699966430664
1715392752.5963721,65520,75.54000091552734
1715392752.9068172,65920,77.31999969482422
1715392753.0445344,66072,76.63999938964844
1715392753.3601718,66472,76.08999633789062
1715392753.6964178,66872,76.08999633789062
1715392753.9701068,67248,75.95999908447266
1715392754.1574981,67468,75.75
1715392754.3148394,67684,75.68000030517578
1715392754.547473,67968,74.95999908447266
1715392754.6931083,68148,74.77999877929688
1715392754.8905983,68424,72.94000244140625
1715392755.1991794,68824,72.94000244140625
1715392755.5041385,69200,72.08000183105469
1715392755.6246574,69348,71.31999969482422
1715392755.7620816,69520,69.63999938964844
1715392755.9969969,69812,71.27999877929688
1715392756.3422453,70212,72.2300033569336
1715392756.5689774,70504,71.94000244140625
1715392756.7756684,70768,72.29000091552734
1715392757.0448236,71120,72.1500015258789
1715392757.1907942,71304,71.69999694824219
1715392757.4869423,71644,71.55999755859375
1715392757.7451208,71968,71.04000091552734
1715392757.9285338,72208,71.01000213623047
1715392758.161221,72448,72.0999984741211
1715392758.333786,72648,71.5
1715392758.5510945,72892,70.55000305175781
1715392758.6968145,73068,69.5999984741211
1715392759.043799,73444,69.18000030517578
1715392759.2035415,73648,68.43000030517578
1715392759.475834,73968,68.5999984741211
1715392759.785082,74368,69.55000305175781
1715392760.1083138,74768,71.41000366210938
1715392760.425015,75168,71.77999877929688
1715392760.475558,75232,70.73999786376953
1715392760.7817655,75624,71.62000274658203
1715392761.0870106,75980,70.66999816894531
1715392761.435498,76380,71.52999877929688
1715392761.556538,76520,71.73999786376953
1715392761.817425,76856,74.05999755859375
1715392762.0924528,77232,72.91000366210938
1715392762.4252481,77632,72.91000366210938
1715392762.6003318,77812,74.05999755859375
1715392762.8588922,78120,74.20999908447266
1715392763.2166698,78520,75.19000244140625
1715392763.4580786,78848,75.86000061035156
1715392763.7923923,79244,76.25
1715392764.1170738,79644,77.44999694824219
1715392764.4516876,80044,78.44000244140625
1715392764.7744408,80444,80.08000183105469
1715392765.0980012,80844,81.62999725341797
1715392765.43921,81224,82.30999755859375
1715392765.7463596,81624,84.56999969482422
1715392765.8660045,81772,83.81999969482422
1715392766.086358,82056,84.02999877929688
1715392766.4252548,82456,84.43000030517578
1715392766.7319455,82820,83.04000091552734
1715392766.8341548,82904,81.25
1715392767.1418998,83304,82.05000305175781
1715392767.4626663,83692,83.66000366210938
1715392767.7694013,84092,84.56999969482422
1715392767.879857,84232,84.23999786376953
1715392768.2762809,84632,84.19000244140625
1715392768.618442,85032,84.83999633789062
1715392768.9360845,85432,85.38999938964844
1715392769.128896,85692,85.73999786376953
1715392769.4338105,85992,85.08000183105469
1715392769.7371361,86392,85.80000305175781
1715392770.0431657,86792,85.81999969482422
1715392770.324276,87160,84.83999633789062
1715392770.736056,87560,85.36000061035156
1715392770.8881197,87752,85.05999755859375
1715392771.324188,88152,84.44000244140625
1715392771.7863257,88552,84.4000015258789
1715392772.069088,88760,83.2300033569336
1715392772.3314092,89016,82.79000091552734
1715392772.6938138,89392,82.0199966430664
1715392772.90793,89604,80.80000305175781
1715392773.3220809,90004,82.0999984741211
1715392773.5790615,90268,81.11000061035156
1715392773.6997635,90372,79.2699966430664
1715392773.976612,90648,78.19000244140625
1715392774.127237,90792,79.05999755859375
1715392774.5247314,91192,77.51000213623047
1715392774.7204356,91380,77.29000091552734
1715392775.0945752,91780,76.9800033569336
1715392775.2780137,91992,77.33999633789062
1715392775.5582309,92308,76.0
1715392775.9239564,92708,75.80999755859375
1715392776.1492753,92980,75.25
1715392776.4069805,93244,76.05999755859375
1715392776.5695846,93408,73.29000091552734
1715392776.8312662,93696,72.38999938964844
1715392777.0057554,93876,71.4000015258789
1715392777.369351,94260,70.91999816894531
1715392777.485757,94380,70.19000244140625
1715392777.6713994,94580,68.4000015258789
1715392777.9864948,94956,67.58000183105469
1715392778.0744493,95056,65.9800033569336
1715392778.4599829,95456,67.1500015258789
1715392778.8141174,95840,67.58000183105469
1715392778.9743054,95996,66.70999908447266
1715392779.2400374,96288,67.29000091552734
1715392779.5747924,96564,65.73999786376953
1715392779.6356268,96636,64.43000030517578
1715392779.962986,97036,66.66000366210938
1715392780.2950501,97436,68.33000183105469
1715392780.6476936,97836,69.25
1715392780.8761456,98128,69.95999908447266
1715392781.1144507,98368,70.44999694824219
1715392781.445704,98768,70.7300033569336
1715392781.6471627,99012,69.83000183105469
1715392781.7743933,99160,69.11000061035156
1715392782.1004667,99556,68.4800033569336
1715392782.2367713,99740,68.18000030517578
1715392782.6057506,100140,68.41000366210938
1715392782.6877663,100244,69.25
1715392782.988768,100620,69.30999755859375
1715392783.0703273,100684,67.91000366210938
1715392783.2160027,100840,67.61000061035156
1715392783.5504274,101228,67.45999908447266
1715392783.819693,101508,69.41000366210938
1715392784.2168121,101908,69.95999908447266
1715392784.3948405,102124,70.5199966430664
1715392784.7197726,102524,70.5199966430664
1715392784.992346,102856,70.44999694824219
1715392785.3140438,103220,71.30000305175781
1715392785.4749548,103372,71.37000274658203
1715392785.787143,103752,72.19000244140625
1715392786.1321642,104152,74.62000274658203
1715392786.4788485,104552,74.62000274658203
1715392786.7981005,104888,74.51000213623047
1715392787.489191,105152,73.45999908447266
1715392787.9499943,105352,73.23999786376953
1715392788.3300986,105752,74.01000213623047
1715392788.7180626,106148,74.0
1715392789.0295098,106424,74.19999694824219
1715392789.2972324,106752,75.36000061035156
1715392789.4426234,106892,74.47000122070312
1715392789.7559354,107292,75.72000122070312
1715392790.0547438,107676,74.94999694824219
1715392790.3147497,107968,76.55000305175781
1715392790.687077,108368,77.23999786376953
1715392791.0266132,108768,80.08000183105469
1715392791.3739204,109168,81.83999633789062
1715392791.5056155,109332,80.86000061035156
1715392791.7418234,109632,80.62000274658203
1715392791.9589427,109904,80.55999755859375
1715392792.1616504,110132,79.97000122070312
1715392792.325564,110344,78.31999969482422
1715392792.4787724,110520,76.72000122070312
1715392792.6046615,110688,75.73999786376953
1715392792.8451967,110992,75.2300033569336
1715392792.963837,111164,74.41000366210938
1715392793.1847305,111428,73.19999694824219
1715392793.267212,111544,70.73999786376953
1715392793.529607,111920,70.76000213623047
1715392793.8070252,112260,71.16999816894531
1715392794.082238,112624,71.83000183105469
1715392794.2216291,112792,69.81999969482422
1715392794.5423474,113192,69.91000366210938
1715392794.7975054,113460,70.6500015258789
1715392794.8610268,113544,68.88999938964844
1715392795.104612,113860,68.69999694824219
1715392795.2353373,114016,67.52999877929688
1715392795.3614914,114168,65.29000091552734
1715392795.5621805,114428,64.70999908447266
1715392795.7865252,114696,64.25
1715392796.1201785,115096,64.25
1715392796.4189878,115476,62.470001220703125
1715392796.528195,115628,63.41999816894531
1715392796.9049485,116028,64.41999816894531
1715392797.255591,116428,65.04000091552734
1715392797.4866838,116724,66.25
1715392797.7223256,117024,66.4800033569336
1715392797.9767244,117356,68.08999633789062
1715392798.2857058,117756,70.18000030517578
1715392798.5725517,118124,70.41999816894531
1715392798.7155457,118296,71.41000366210938
1715392798.9528003,118592,71.13999938964844
1715392799.0203304,118684,71.62999725341797
1715392799.3342175,119084,71.83000183105469
1715392799.6417096,119484,72.19000244140625
1715392799.8923647,119808,71.69000244140625
1715392800.0832214,120060,72.47000122070312
1715392800.3256946,120308,71.0999984741211
1715392800.5525317,120588,70.81999969482422
1715392800.8699205,120988,73.20999908447266
1715392801.1460865,121352,74.86000061035156
1715392801.477934,121752,75.7699966430664
1715392801.800749,122128,79.25
1715392802.1140578,122528,80.81999969482422
1715392802.4008505,122884,80.48999786376953
1715392802.62011,123196,80.16000366210938
1715392802.7730231,123404,80.9800033569336
1715392803.129934,123788,81.01000213623047
1715392803.3504696,124044,79.30000305175781
1715392803.5575142,124288,78.66999816894531
1715392803.8202515,124616,78.30000305175781
1715392804.0264149,124812,77.52999877929688
1715392804.3112195,125152,77.66000366210938
1715392804.3944466,125252,76.20999908447266
1715392804.722535,125652,76.18000030517578
1715392804.8797941,125860,75.19000244140625
1715392805.1902204,126200,76.36000061035156
1715392805.5037107,126552,77.38999938964844
1715392805.8592825,126952,77.80000305175781
1715392805.979651,127060,77.22000122070312
1715392806.3131285,127460,77.18000030517578
1715392806.6767347,127860,77.66000366210938
1715392807.0705354,128260,79.01000213623047
1715392807.1209865,128320,78.29000091552734
1715392807.4091911,128664,77.30999755859375
1715392807.6239853,128940,75.70999908447266
1715392807.8339298,129184,75.11000061035156
1715392808.1856723,129584,75.16999816894531
1715392808.4503522,129920,75.01000213623047
1715392808.746236,130260,74.55999755859375
