Wall time,Step,Value
1715392346.382215,800,200.0
1715392346.9728608,1600,200.0
1715392347.5505934,2400,200.0
1715392348.139446,3200,200.0
1715392348.7530456,4000,200.0
1715392349.3595521,4800,200.0
1715392350.0349085,5600,200.0
1715392350.8644123,6400,200.0
1715392351.6628764,7200,200.0
1715392352.4648156,8000,199.9250030517578
1715392353.4440799,8800,199.93182373046875
1715392354.4805822,9600,199.9375
1715392355.3837948,10400,197.73077392578125
1715392356.440048,11200,197.89285278320312
1715392360.136973,12000,198.03334045410156
1715392361.5525067,12800,197.890625
1715392362.6472034,13600,198.01470947265625
1715392363.5922272,14400,197.6666717529297
1715392364.360411,15200,197.09210205078125
1715392365.129567,16000,197.2375030517578
1715392365.999094,16800,196.57142639160156
1715392366.785835,17600,196.72727966308594
1715392367.759818,18400,196.86956787109375
1715392368.5764077,19200,197.0
1715392369.2273762,19900,195.5800018310547
1715392369.9643095,20700,195.5800018310547
1715392370.4682677,21232,193.4199981689453
1715392370.7460346,21476,189.22999572753906
1715392371.0244827,21800,184.47000122070312
1715392371.3751264,22200,181.69000244140625
1715392371.6650147,22528,174.75
1715392372.112876,22972,171.5800018310547
1715392372.4263327,23256,168.0
1715392372.8357694,23728,164.4199981689453
1715392373.3953793,24336,161.3000030517578
1715392373.9312506,24964,159.22999572753906
1715392374.241479,25336,156.14999389648438
1715392374.9271958,26136,156.24000549316406
1715392375.4087188,26704,152.33999633789062
1715392375.9441667,27328,150.5800018310547
1715392376.7687929,28128,150.75
1715392377.4348106,28708,148.64999389648438
1715392377.5544336,28840,142.49000549316406
1715392377.7307923,29056,139.32000732421875
1715392378.019833,29384,134.8300018310547
1715392378.2849302,29688,129.72000122070312
1715392378.764637,30212,126.37000274658203
1715392379.4703398,31012,125.29000091552734
1715392379.9349673,31584,124.4000015258789
1715392380.5740004,32324,125.7699966430664
1715392381.3228345,33124,125.7699966430664
1715392382.0117066,33924,126.47000122070312
1715392382.1489353,34064,126.94999694824219
1715392382.8294184,34864,130.94000244140625
1715392383.5601041,35664,133.72000122070312
1715392384.2185454,36440,137.1699981689453
1715392384.936186,37200,141.38999938964844
1715392385.658696,38000,144.97000122070312
1715392386.3786762,38800,148.5500030517578
1715392387.1308625,39600,151.6999969482422
1715392387.8670201,40400,153.77000427246094
1715392388.5804293,41200,156.85000610351562
1715392388.8857532,41508,154.8699951171875
1715392389.587562,42308,158.6199951171875
1715392390.3321092,43108,160.05999755859375
1715392391.070674,43908,160.05999755859375
1715392391.7350175,44664,161.1999969482422
1715392392.450853,45464,165.55999755859375
1715392393.1986268,46264,172.08999633789062
1715392393.910746,47064,176.5800018310547
1715392394.6215909,47864,181.38999938964844
1715392395.294131,48604,184.52999877929688
1715392396.0313632,49404,185.61000061035156
1715392396.6623256,50104,186.25
1715392397.293956,50800,183.5500030517578
1715392398.0373476,51600,183.5500030517578
1715392398.5805967,52192,184.0800018310547
1715392399.2901144,52992,187.7899932861328
1715392400.0177028,53792,188.55999755859375
1715392400.7121751,54592,188.55999755859375
1715392401.4326456,55392,190.8699951171875
1715392402.1425025,56192,191.0
1715392402.916963,56992,191.0
1715392403.659852,57792,191.0
1715392404.3991816,58592,191.0
1715392405.117335,59392,191.0
1715392405.8544405,60192,191.0
1715392406.4063406,60828,191.8000030517578
1715392407.057466,61524,190.5800018310547
1715392407.7559886,62276,187.8800048828125
1715392408.5726707,63076,187.74000549316406
1715392409.3667192,63876,188.0
1715392410.0656774,64600,187.80999755859375
1715392410.7875526,65400,187.80999755859375
1715392411.4129324,66064,187.3300018310547
1715392412.0742023,66864,187.3300018310547
1715392412.7964978,67664,188.50999450683594
1715392413.598304,68464,188.50999450683594
1715392414.3883634,69264,188.75999450683594
1715392415.0984693,70064,191.6300048828125
1715392415.8143058,70864,191.42999267578125
1715392416.0814395,71144,191.05999755859375
1715392416.782425,71896,187.88999938964844
1715392417.1940784,72396,184.8300018310547
1715392417.9212778,73196,184.8300018310547
1715392418.308584,73620,182.91000366210938
1715392418.5853279,73944,176.91000366210938
1715392418.9603167,74384,174.02000427246094
1715392419.5569162,75000,171.99000549316406
1715392420.2564456,75732,171.42999267578125
1715392420.9184678,76516,170.52999877929688
1715392421.6503775,77316,169.4600067138672
1715392422.418784,78116,171.6999969482422
1715392423.1566472,78916,173.07000732421875
1715392423.762655,79592,174.8800048828125
1715392424.4864984,80340,174.5399932861328
1715392424.9600828,80832,171.6699981689453
1715392425.2325964,81136,169.35000610351562
1715392425.9016073,81928,167.8699951171875
1715392426.5807958,82716,166.64999389648438
1715392427.316862,83516,165.97999572753906
1715392427.5581646,83744,163.9499969482422
1715392428.0408976,84268,160.52000427246094
1715392428.8574708,85068,160.17999267578125
