Wall time,Step,Value
1715452780.79999,8192,563.7000122070312
1715452785.3378718,16384,756.6842041015625
1715452789.859923,24576,787.3333129882812
1715452794.32494,32768,775.8250122070312
1715452798.8482828,40960,759.3599853515625
1715452803.3193548,49152,720.1060791015625
1715452807.630698,57344,674.2529907226562
1715452811.86064,65536,595.5
1715452816.286748,73728,396.80999755859375
1715452820.6915689,81920,284.7799987792969
1715452825.099033,90112,187.77000427246094
1715452829.4567869,98304,137.86000061035156
1715452834.081168,106496,104.5199966430664
1715452838.7002828,114688,75.61000061035156
1715452843.149662,122880,80.23999786376953
1715452847.657824,131072,66.08000183105469
1715452852.276041,139264,72.0199966430664
1715452856.9618502,147456,65.56999969482422
1715452861.667796,155648,53.25
1715452866.381493,163840,65.01000213623047
1715452870.748832,172032,48.79999923706055
1715452875.275284,180224,43.209999084472656
1715452879.718739,188416,48.189998626708984
1715452884.388305,196608,55.31999969482422
1715452888.7450051,204800,37.150001525878906
