Wall time,Step,Value
1715459779.903908,8192,517.5384521484375
1715459783.88297,16384,575.0
1715459787.87715,24576,490.95556640625
1715459791.824624,32768,501.8888854980469
1715459795.758703,40960,402.57000732421875
1715459799.698946,49152,286.19000244140625
1715459803.667796,57344,189.99000549316406
1715459807.6532009,65536,127.20999908447266
1715459811.625893,73728,85.05000305175781
1715459815.613044,81920,90.11000061035156
1715459819.5957901,90112,68.12999725341797
1715459823.6334379,98304,45.20000076293945
1715459827.724402,106496,44.90999984741211
1715459831.7738938,114688,37.209999084472656
1715459835.835357,122880,36.41999816894531
1715459839.885919,131072,32.65999984741211
1715459843.906657,139264,35.779998779296875
1715459847.940955,147456,31.290000915527344
1715459852.0246809,155648,26.989999771118164
1715459856.1260018,163840,28.06999969482422
1715459860.202889,172032,25.709999084472656
1715459864.319705,180224,26.079999923706055
1715459868.483708,188416,22.239999771118164
1715459872.673547,196608,25.309999465942383
1715459876.817,204800,20.600000381469727
