Wall time,Step,Value
1715459618.803251,8192,428.3125
1715459622.664245,16384,530.5357055664062
1715459626.5358531,24576,495.6875
1715459630.395565,32768,516.8524780273438
1715459634.214109,40960,462.4534912109375
1715459637.982764,49152,353.57000732421875
1715459641.7638981,57344,145.5500030517578
1715459645.6277351,65536,91.80000305175781
1715459649.3993611,73728,94.27999877929688
1715459653.1996002,81920,96.80999755859375
1715459657.1324108,90112,85.54000091552734
1715459660.858173,98304,62.619998931884766
1715459664.723476,106496,62.84000015258789
1715459668.408105,114688,52.189998626708984
1715459672.13537,122880,36.83000183105469
1715459675.84484,131072,32.86000061035156
1715459679.6018791,139264,35.29999923706055
1715459683.600272,147456,37.47999954223633
1715459687.414965,155648,33.220001220703125
1715459691.1498392,163840,31.09000015258789
1715459694.9961731,172032,42.34000015258789
1715459698.74301,180224,30.450000762939453
1715459702.52462,188416,26.43000030517578
1715459706.26558,196608,28.65999984741211
1715459710.0031428,204800,28.059999465942383
