Wall time,Step,Value
1715394355.0976048,400,0.0
1715394355.3297234,800,0.0
1715394355.5636344,1200,0.0
1715394355.8025987,1600,0.0
1715394356.053404,2000,0.0
1715394356.2886314,2400,0.0
1715394356.5311642,2800,0.0
1715394356.7695656,3200,0.0
1715394357.0270262,3600,0.0
1715394357.2742667,4000,0.021175000816583633
1715394357.5068898,4400,0.01924999989569187
1715394357.7473357,4800,0.017645834013819695
1715394358.0174084,5200,0.016288461163640022
1715394358.2617142,5600,0.015124999918043613
1715394358.5012598,6000,0.014116666279733181
1715394358.7358677,6400,0.013234375044703484
1715394358.9839518,6800,0.012455882504582405
1715394359.2265751,7200,0.011763889342546463
1715394359.4707015,7600,0.011144736781716347
1715394359.7128618,8000,0.010587500408291817
1715394359.9537528,8400,0.0100833335891366
1715394360.2036333,8800,0.009624999947845936
1715394360.4520056,9200,0.009206521324813366
1715394360.7068176,9600,0.01127083320170641
1715394360.9472456,10000,0.010820000432431698
1715394361.1789587,10400,0.010820000432431698
1715394361.4312272,10800,0.010820000432431698
1715394361.6604154,11140,0.022180000320076942
1715394361.9048758,11540,0.022180000320076942
1715394362.1606822,11940,0.022180000320076942
1715394362.4203908,12340,0.022180000320076942
1715394362.662611,12728,0.027780000120401382
1715394362.9168322,13128,0.027780000120401382
1715394363.1771975,13528,0.027780000120401382
1715394363.2728593,13668,0.037689998745918274
1715394363.5222666,14068,0.037689998745918274
1715394363.772445,14468,0.037689998745918274
1715394364.0247374,14868,0.037689998745918274
1715394364.2676346,15268,0.037689998745918274
1715394364.478333,15600,0.04633999988436699
1715394364.7448952,16000,0.04633999988436699
1715394364.9759533,16368,0.05183999985456467
1715394365.244186,16768,0.05183999985456467
1715394365.496512,17168,0.05183999985456467
1715394365.7197378,17568,0.05183999985456467
1715394365.9587295,17968,0.05183999985456467
1715394366.2113888,18368,0.05183999985456467
1715394366.4685018,18768,0.05183999985456467
1715394366.7260256,19168,0.04949000105261803
1715394366.9707742,19568,0.04949000105261803
1715394367.2304118,19968,0.04949000105261803
1715394367.4967895,20368,0.04949000105261803
1715394367.7613294,20768,0.03813000023365021
1715394368.0275156,21168,0.03813000023365021
1715394368.2903707,21568,0.03813000023365021
1715394368.543374,21968,0.03813000023365021
1715394368.8206487,22368,0.036320000886917114
1715394369.1079242,22768,0.038669999688863754
1715394369.3910468,23168,0.038669999688863754
1715394369.710866,23568,0.02029000036418438
1715394370.036212,23968,0.02029000036418438
1715394370.3345542,24368,0.02029000036418438
1715394370.5951574,24768,0.02029000036418438
1715394370.857623,25168,0.02029000036418438
1715394371.1269476,25568,0.011640000157058239
1715394371.3931603,25968,0.011640000157058239
1715394371.6682868,26368,0.006140000186860561
1715394371.9160256,26768,0.006140000186860561
1715394372.193996,27168,0.006140000186860561
1715394372.4132907,27476,0.015960000455379486
1715394372.6797013,27876,0.015960000455379486
1715394372.9570205,28276,0.015960000455379486
1715394373.23337,28676,0.015960000455379486
1715394373.4472108,28988,0.02101000025868416
1715394373.729051,29388,0.023269999772310257
1715394373.9873385,29788,0.023269999772310257
1715394374.2565634,30188,0.023269999772310257
1715394374.5158055,30588,0.023269999772310257
1715394374.7912612,30988,0.023269999772310257
1715394375.0003653,31288,0.032280001789331436
1715394375.2678967,31688,0.032280001789331436
1715394375.5270908,32088,0.02848999947309494
1715394375.7837908,32488,0.0261400006711483
1715394376.0410018,32888,0.0261400006711483
1715394376.3111923,33288,0.0261400006711483
1715394376.5871804,33688,0.0261400006711483
1715394376.796376,34000,0.03415999934077263
1715394377.0577693,34384,0.0407399982213974
1715394377.31778,34784,0.0407399982213974
1715394377.5880992,35184,0.0407399982213974
1715394377.8208249,35520,0.05308999866247177
1715394377.9386878,35692,0.06300000101327896
1715394378.1560416,36012,0.0719200000166893
1715394378.4126976,36412,0.08083999902009964
1715394378.6741993,36812,0.07101999968290329
1715394378.9323416,37212,0.07202000170946121
1715394379.2081928,37612,0.0764399990439415
1715394379.3176756,37768,0.08517999947071075
1715394379.5864143,38168,0.08013000339269638
1715394379.8871706,38568,0.07786999642848969
1715394380.1441114,38968,0.07786999642848969
1715394380.3975205,39368,0.07786999642848969
1715394380.6719966,39768,0.07786999642848969
1715394380.946971,40168,0.07750999927520752
1715394381.2133772,40568,0.07750999927520752
1715394381.4773731,40968,0.07750999927520752
1715394381.7319908,41368,0.07750999927520752
1715394381.9544346,41692,0.0830100029706955
1715394382.21669,42092,0.0830100029706955
1715394382.4762518,42492,0.0830100029706955
1715394382.7429488,42892,0.08517999947071075
1715394382.9597642,43212,0.08437000215053558
1715394383.2303743,43612,0.07778999954462051
1715394383.3802183,43840,0.09482000023126602
1715394383.6413236,44240,0.10356000065803528
1715394383.8538747,44564,0.09779000282287598
1715394384.0359254,44844,0.09329000115394592
1715394384.300561,45244,0.08437000215053558
1715394384.4749486,45492,0.093469999730587
1715394384.6760733,45772,0.09888000041246414
1715394384.9631603,46164,0.10706999897956848
1715394385.218736,46556,0.11057999730110168
1715394385.4814718,46956,0.10183999687433243
1715394385.7376704,47356,0.10183999687433243
1715394385.9750338,47704,0.1064400002360344
1715394386.029331,47780,0.12690000236034393
1715394386.3010097,48180,0.12690000236034393
1715394386.5563772,48556,0.1324000060558319
1715394386.8353775,48956,0.1324000060558319
1715394387.0607495,49304,0.1392499953508377
1715394387.3230927,49704,0.1392499953508377
1715394387.4661813,49920,0.14861999452114105
1715394387.6496732,50188,0.15285000205039978
1715394387.9180818,50588,0.16744999587535858
1715394388.2275372,50988,0.16744999587535858
1715394388.5011132,51388,0.16527999937534332
1715394388.7905803,51788,0.15806999802589417
1715394388.8877017,51920,0.1674399971961975
1715394389.178114,52316,0.158160001039505
1715394389.304507,52480,0.1718599945306778
1715394389.3632846,52556,0.20104999840259552
1715394389.6662087,52956,0.19563999772071838
1715394389.9500625,53356,0.19563999772071838
1715394390.238069,53756,0.17761999368667603
1715394390.515003,54156,0.17798000574111938
1715394390.6568072,54340,0.17590999603271484
1715394390.9274435,54716,0.1773499995470047
1715394391.202422,55116,0.1773499995470047
