Wall time,Step,Value
1715392346.382215,800,0.0
1715392346.9728608,1600,0.0
1715392347.5505934,2400,0.0
1715392348.139446,3200,0.0
1715392348.7530456,4000,0.0
1715392349.3595521,4800,0.0
1715392350.0349085,5600,0.0
1715392350.8644123,6400,0.0
1715392351.6628764,7200,0.0
1715392352.4648156,8000,0.02067137509584427
1715392353.4440799,8800,0.018792159855365753
1715392354.4805822,9600,0.017226146534085274
1715392355.3837948,10400,0.03369515389204025
1715392356.440048,11200,0.031288355588912964
1715392360.136973,12000,0.02920246683061123
1715392361.5525067,12800,0.04048918932676315
1715392362.6472034,13600,0.03810746967792511
1715392363.5922272,14400,0.059288181364536285
1715392364.360411,15200,0.06762565672397614
1715392365.129567,16000,0.06424437463283539
1715392365.999094,16800,0.07169827073812485
1715392366.785835,17600,0.06843926012516022
1715392367.759818,18400,0.06546363979578018
1715392368.5764077,19200,0.06273598968982697
1715392369.2273762,19900,0.06982225179672241
1715392369.9643095,20700,0.06982225179672241
1715392370.4682677,21232,0.09644723683595657
1715392370.7460346,21476,0.13309861719608307
1715392371.0244827,21800,0.17025093734264374
1715392371.3751264,22200,0.2056630551815033
1715392371.6650147,22528,0.25297361612319946
1715392372.112876,22972,0.2804862856864929
1715392372.4263327,23256,0.31660154461860657
1715392372.8357694,23728,0.3527167737483978
1715392373.3953793,24336,0.3801855444908142
1715392373.9312506,24964,0.40673142671585083
1715392374.241479,25336,0.4424072206020355
1715392374.9271958,26136,0.4423280954360962
1715392375.4087188,26704,0.47048240900039673
1715392375.9441667,27328,0.49675583839416504
1715392376.7687929,28128,0.48836424946784973
1715392377.4348106,28708,0.5231786966323853
1715392377.5544336,28840,0.5450771450996399
1715392377.7307923,29056,0.5643476247787476
1715392378.019833,29384,0.6012626886367798
1715392378.2849302,29688,0.6387226581573486
1715392378.764637,30212,0.6663935780525208
1715392379.4713397,31012,0.6838271617889404
1715392379.9349673,31584,0.6928516030311584
1715392380.5740004,32324,0.691647469997406
1715392381.3228345,33124,0.691647469997406
1715392382.0117066,33924,0.6745478510856628
1715392382.1489353,34064,0.6741260290145874
1715392382.8294184,34864,0.6458926200866699
1715392383.5601041,35664,0.610480546951294
1715392384.2185454,36440,0.5909639000892639
1715392384.936186,37200,0.5625283718109131
1715392385.658696,38000,0.5264131426811218
1715392386.3796794,38800,0.49029791355133057
1715392387.1308625,39600,0.4545605778694153
1715392387.8670201,40400,0.42801469564437866
1715392388.5804293,41200,0.39233890175819397
1715392388.8857532,41508,0.40232133865356445
1715392389.587562,42308,0.38254106044769287
1715392390.3321092,43108,0.36479106545448303
1715392391.070674,43908,0.36479106545448303
1715392391.7360175,44664,0.34730473160743713
1715392392.450853,45464,0.31050392985343933
1715392393.1986268,46264,0.27179592847824097
1715392393.910746,47064,0.23488087952136993
1715392394.6215909,47864,0.19768458604812622
1715392395.294131,48604,0.1701982468366623
1715392396.0323665,49404,0.15276466310024261
