Wall time,Step,Value
1715392932.7993069,2400,0.0417083315551281
1715392933.1323106,2800,0.035750001668930054
1715392934.7968638,4800,0.043958332389593124
1715392935.799164,6000,0.0351666659116745
1715392936.1152277,6400,0.03296874836087227
1715392937.0876737,7600,0.027763158082962036
1715392937.412069,7968,0.035612501204013824
1715392937.7137969,8368,0.033916667103767395
1715392938.9784973,9968,0.03156000003218651
1715392942.8922806,14580,0.022369999438524246
1715392944.1716177,16112,0.032010000199079514
1715392944.6663644,16708,0.04904999956488609
1715392945.2016408,17348,0.052570000290870667
1715392945.561333,17748,0.052570000290870667
1715392946.3713193,18524,0.05751999840140343
1715392948.3441527,20768,0.06509999930858612
1715392948.6568034,21168,0.06185000017285347
1715392949.0266159,21564,0.07122000306844711
1715392949.3772058,21960,0.07095000147819519
1715392949.7556584,22360,0.07095000147819519
1715392951.6005826,24496,0.09212999790906906
1715392952.1696239,25168,0.09375999867916107
1715392952.8021624,25968,0.07671999931335449
1715392953.1279109,26368,0.07095000147819519
1715392954.2153842,27568,0.05778999999165535
1715392954.5235744,27968,0.05778999999165535
1715392954.859208,28368,0.05471999943256378
1715392955.1846488,28768,0.051739998161792755
1715392956.8414657,30740,0.05787000060081482
1715392958.4517624,32740,0.04453999921679497
1715392959.3592849,33852,0.041749998927116394
1715392959.6807864,34252,0.03633999824523926
1715392961.3714163,36252,0.059039998799562454
1715392964.276029,39436,0.06391999870538712
1715392965.2465997,40524,0.06518000364303589
1715392965.5849385,40924,0.0638199970126152
1715392967.8341434,43320,0.08744999766349792
1715392969.0849175,44492,0.06230999901890755
1715392969.567043,45036,0.08906999975442886
1715392971.6424882,47500,0.1152999997138977
1715392971.9854505,47900,0.1152999997138977
1715392972.9545617,49092,0.1214200034737587
1715392973.2800999,49492,0.11502999812364578
1715392975.7510865,52196,0.08743999898433685
1715392976.4827914,52996,0.0826599970459938
1715392977.0463657,53596,0.08788999915122986
1715392977.372708,53984,0.0972599983215332
1715392977.5747774,54196,0.08410999923944473
1715392979.5733418,56652,0.10152000188827515
1715392980.986363,58276,0.12512999773025513
1715392981.7049057,59072,0.1341399997472763
1715392981.874153,59280,0.1399099975824356
1715392983.2869434,60796,0.146139994263649
1715392984.997459,62708,0.13785000145435333
1715392985.0840197,62796,0.15018999576568604
1715392986.334844,63988,0.1394599974155426
1715392988.1772892,65996,0.13683000206947327
1715392988.5470977,66396,0.1426900029182434
1715392989.2672727,67196,0.10915999859571457
1715392990.3583684,68352,0.10221999883651733
1715392991.1020086,69124,0.10436999797821045
1715392991.460864,69524,0.10436999797821045
1715392992.0738602,70156,0.11247999966144562
1715392992.903445,70956,0.11247999966144562
1715392993.3180258,71356,0.11247999966144562
1715392995.6529856,73924,0.0684100016951561
1715392998.1007006,76700,0.10293000191450119
1715392998.5028753,77100,0.09085000306367874
1715392998.8856518,77500,0.09085000306367874
1715393000.1760535,78760,0.11283999681472778
1715393003.0530095,81728,0.20223000645637512
1715393003.412085,82128,0.19512000679969788
1715393004.0396388,82800,0.19520999491214752
1715393005.372398,84180,0.19483999907970428
1715393006.3597703,85212,0.19329999387264252
1715393006.760166,85612,0.19329999387264252
1715393007.1374307,86012,0.18411000072956085
1715393008.2456157,87212,0.15806999802589417
1715393012.2468183,91404,0.10136999934911728
1715393014.09533,93348,0.1031700000166893
1715393014.9288697,94224,0.12875999510288239
1715393015.6802435,95024,0.12875999510288239
1715393016.065163,95424,0.1383100003004074
1715393016.7438505,96148,0.1526300013065338
1715393018.008343,97512,0.13580000400543213
1715393019.2075047,98792,0.15508000552654266
1715393019.913914,99544,0.16436000168323517
1715393021.339663,101124,0.17653000354766846
1715393025.5717094,105632,0.1720999926328659
1715393025.6632192,105728,0.18102000653743744
1715393026.9268858,107080,0.22147999703884125
1715393027.1093743,107272,0.22192999720573425
1715393028.388144,108644,0.20527000725269318
1715393028.778743,109044,0.20292000472545624
1715393030.1836576,110524,0.1785999983549118
1715393030.5579338,110924,0.1785999983549118
1715393031.2769122,111724,0.15976999700069427
1715393032.2185912,112732,0.1874299943447113
1715393033.8501885,114468,0.15986000001430511
1715393034.2199128,114868,0.1538199931383133
1715393034.4477873,115132,0.16327999532222748
1715393035.9898312,116744,0.13354000449180603
1715393036.3622544,117144,0.1255200058221817
1715393036.7299051,117544,0.10660000145435333
1715393037.815648,118732,0.11650999635457993
1715393040.6048787,121644,0.1520099937915802
1715393041.2865787,122384,0.14282000064849854
1715393042.374158,123544,0.16687999665737152
1715393042.9820077,124172,0.16696999967098236
1715393045.249568,126564,0.156700000166893
1715393045.462534,126768,0.1661600023508072
1715393047.361142,128704,0.16274000704288483
1715393048.4509442,129836,0.1529099941253662
1715393049.709054,131104,0.14659999310970306
1715393051.1628454,132636,0.1327199935913086
1715393051.9210982,133436,0.12335000187158585
1715393053.1573138,134744,0.12380000203847885
1715393053.4973197,135128,0.13334999978542328
1715393053.8502574,135520,0.13235999643802643
1715393054.6277823,136320,0.10577999800443649
