Wall time,Step,Value
1715443576.83138,8192,99.5625
1715443581.6568608,16384,98.05000305175781
1715443586.4710689,24576,98.83999633789062
1715443591.06059,32768,97.5
1715443595.80494,40960,98.2300033569336
1715443600.4652622,49152,95.88999938964844
1715443605.061964,57344,95.30999755859375
1715443609.75546,65536,90.2699966430664
1715443614.393304,73728,92.04000091552734
1715443619.096093,81920,87.08999633789062
1715443623.7968562,90112,87.83999633789062
1715443628.588505,98304,89.41999816894531
1715443633.2080908,106496,87.36000061035156
1715443637.858637,114688,90.86000061035156
1715443642.558989,122880,86.80999755859375
1715443647.3218071,131072,80.70999908447266
1715443652.147756,139264,90.94999694824219
1715443656.825721,147456,83.51000213623047
1715443661.315548,155648,79.70999908447266
1715443665.851325,163840,85.63999938964844
1715443670.9037251,172032,81.87000274658203
1715443675.992429,180224,84.05000305175781
1715443680.9354482,188416,82.05999755859375
1715443685.397952,196608,80.44999694824219
1715443689.9353259,204800,83.7300033569336
1715443694.342186,212992,81.16000366210938
1715443698.7458189,221184,85.52999877929688
1715443703.223872,229376,89.44999694824219
1715443707.8733618,237568,81.25
1715443712.2486668,245760,85.7300033569336
1715443716.968364,253952,85.58000183105469
1715443721.774814,262144,90.41000366210938
1715443726.295118,270336,87.04000091552734
1715443731.110292,278528,88.7300033569336
1715443735.881398,286720,79.44999694824219
1715443740.496997,294912,85.86000061035156
1715443745.2611258,303104,84.23999786376953
1715443750.276788,311296,86.83999633789062
1715443755.080653,319488,84.75
1715443759.7307022,327680,85.31999969482422
1715443764.423211,335872,81.6500015258789
1715443769.2251341,344064,83.69000244140625
1715443774.116811,352256,80.66999816894531
1715443778.87487,360448,78.5999984741211
1715443783.73521,368640,80.41999816894531
1715443788.4476318,376832,83.30999755859375
1715443792.9587069,385024,82.93000030517578
1715443797.5532212,393216,83.05000305175781
1715443802.420537,401408,79.81999969482422
1715443807.4002728,409600,84.02999877929688
1715443812.1995,417792,82.0
1715443816.926999,425984,75.95999908447266
1715443821.888472,434176,87.33000183105469
1715443826.5151758,442368,83.93000030517578
1715443831.242769,450560,74.97000122070312
1715443835.8999949,458752,76.62999725341797
1715443840.538476,466944,78.83999633789062
1715443845.0260448,475136,79.7699966430664
1715443849.869395,483328,78.73999786376953
1715443854.444287,491520,80.87000274658203
1715443859.037745,499712,80.68000030517578
1715443863.724548,507904,77.77999877929688
1715443868.2489011,516096,74.30999755859375
1715443872.809576,524288,75.51000213623047
1715443877.4397671,532480,78.05999755859375
1715443882.4223108,540672,83.8499984741211
1715443887.2190568,548864,74.41000366210938
1715443891.915624,557056,77.0999984741211
1715443896.935894,565248,81.02999877929688
1715443901.908053,573440,78.80000305175781
1715443906.7715762,581632,79.94000244140625
1715443911.754291,589824,81.66000366210938
1715443916.709067,598016,74.02999877929688
1715443921.709526,606208,81.7300033569336
1715443926.47628,614400,85.41999816894531
1715443931.3032808,622592,76.55999755859375
1715443935.99704,630784,78.4800033569336
1715443940.650512,638976,80.04000091552734
1715443945.274221,647168,74.20999908447266
1715443949.857066,655360,83.12000274658203
1715443954.373143,663552,73.41999816894531
1715443958.916802,671744,76.43000030517578
1715443963.5243158,679936,75.47000122070312
1715443968.404918,688128,77.4000015258789
1715443973.2316759,696320,81.62999725341797
1715443977.891205,704512,77.72000122070312
1715443982.513129,712704,78.45999908447266
1715443987.239798,720896,75.73999786376953
1715443991.988367,729088,80.68000030517578
1715443996.8617449,737280,80.76000213623047
1715444001.5486631,745472,84.98999786376953
1715444006.2741408,753664,75.05000305175781
1715444010.997516,761856,78.44999694824219
1715444015.997501,770048,75.9000015258789
1715444020.6285682,778240,70.75
1715444025.1988852,786432,66.88999938964844
1715444030.1765602,794624,75.58000183105469
1715444034.880832,802816,79.25
1715444039.491093,811008,70.48999786376953
1715444044.10592,819200,70.87999725341797
1715444048.680556,827392,76.94000244140625
1715444053.265651,835584,80.16000366210938
1715444057.8931031,843776,71.52999877929688
1715444062.538516,851968,72.25
1715444067.332673,860160,70.72000122070312
1715444072.0277052,868352,74.73999786376953
1715444076.720507,876544,74.95999908447266
1715444081.441683,884736,69.08000183105469
1715444086.0929239,892928,71.30000305175781
1715444090.648042,901120,72.2300033569336
1715444095.2606301,909312,77.23999786376953
1715444099.943818,917504,60.72999954223633
1715444104.576382,925696,70.41000366210938
1715444109.188422,933888,66.2300033569336
1715444113.7622678,942080,69.2300033569336
1715444118.4204931,950272,68.58999633789062
1715444123.029991,958464,63.029998779296875
1715444127.6556969,966656,64.94000244140625
1715444132.29717,974848,58.02000045776367
1715444136.933986,983040,57.970001220703125
1715444141.606244,991232,62.470001220703125
1715444146.351775,999424,64.94000244140625
1715444150.991682,1007616,60.7400016784668
