Wall time,Step,Value
1715444761.086475,8192,689.272705078125
1715444765.451474,16384,669.6666870117188
1715444769.777707,24576,529.952392578125
1715444774.1271548,32768,530.1356201171875
1715444778.377748,40960,481.543212890625
1715444782.6982,49152,304.3900146484375
1715444786.982026,57344,130.92999267578125
1715444791.24508,65536,119.12999725341797
1715444795.477144,73728,85.16000366210938
1715444799.724148,81920,70.0
1715444803.991294,90112,60.13999938964844
1715444808.294435,98304,43.52000045776367
1715444812.559568,106496,40.959999084472656
1715444817.034733,114688,51.38999938964844
1715444821.4366,122880,34.060001373291016
1715444825.809762,131072,29.440000534057617
1715444830.008084,139264,26.719999313354492
1715444834.239386,147456,27.770000457763672
1715444838.461113,155648,28.219999313354492
1715444842.684632,163840,26.59000015258789
1715444846.8852942,172032,25.889999389648438
1715444851.102473,180224,29.040000915527344
1715444855.359319,188416,30.25
1715444859.6148212,196608,26.649999618530273
1715444863.831645,204800,24.510000228881836
